code	weight	word_count	top_rank	words
jike	7.888112040424216	4	4181	即可 饥渴 即刻 机壳
bmvi	7.884677727644071	4	5807	编制 编织 贬值 变质
gexk	7.884485918113677	4	1711	个性 歌星 各行 隔行
jbvi	7.878855351070824	5	1947	禁止 尽职 金枝 金质 进制
mwmw	7.876983202680186	4	471	妹妹 美美 每每 美眉
zili	7.871115676295567	5	7455	自立 资历 自理 自力 籽粒
igxk	7.868217716597371	4	9083	成型 盛行 成行 成形
vsji	7.856767403537008	5	4721	终极 中级 中计 中继 重击
mjmj	7.846542164583025	3	449	慢慢 满满 漫漫
vsdm	7.8426879500225315	4	461	重点 终点 钟点 中点
rfxk	7.834323768352988	4	2508	任性 人性 人形 韧性
yzqi	7.831224571622861	4	763	尤其 油漆 有期 油气
xmyi	7.831219392121375	5	6127	嫌疑 现已 现役 献艺 线衣
tnli	7.830787850970941	4	4916	条例 调理 调离 条理
vsyh	7.829043792615758	5	3364	中央 重阳 重样 种养 重洋
xmww	7.826129730685526	5	3792	纤维 县委 咸味 鲜味 显微
vifa	7.818386289928615	5	5735	执法 指法 植发 直发 知法
yiih	7.816612278731844	4	1976	异常 宜昌 一场 议长
yixx	7.811831009097828	3	42	一下 以下 意下
goji	7.808078771593973	4	458	国际 国籍 过激 过继
buxl	7.79777273601789	5	11233	不祥 不想 不像 不详 不象
uixl	7.795649503652543	5	5767	事项 识相 试想 石像 驶向
yild	7.79474094563746	3	614	以来 依赖 一来
qiqq	7.781860615104757	4	3728	气球 祈求 乞求 企求
mwrf	7.781462330405995	4	2899	美人 每人 没人 媒人
bjdc	7.781129216582174	5	6693	办到 半岛 绊倒 搬到 半道
goqi	7.7804781628591275	4	3968	过期 国旗 国企 过气
buih	7.773842164180147	4	1471	部长 补偿 不畅 步长
jidi	7.771504964054898	5	1400	基地 极地 极低 基底 寄递
uzlm	7.771321229569935	4	5264	熟练 收敛 瘦脸 熟脸
daqi	7.768984495527567	4	3245	大气 打气 大旗 大器
vcui	7.766350735162812	5	19333	招式 昭示 找事 肇事 照实
qiju	7.762618487694278	5	18065	起居 栖居 齐聚 器具 棋局
mwyu	7.75526139399078	5	17917	美誉 眉宇 美玉 梅雨 美育
jqjq	7.747744254573793	4	3127	舅舅 久久 救救 啾啾
qixi	7.739587591724904	4	2630	气息 七夕 栖息 奇袭
vimk	7.737294413206209	4	3211	知名 致命 指明 指名
vsuf	7.732510211229713	4	3435	终身 重申 终审 众神
fgig	7.719607368966222	5	5286	丰盛 奉承 封城 凤城 丰城
bazi	7.717107012734803	5	10570	八字 靶子 耙子 把子 坝子
vsih	7.715673664731617	5	8080	中场 重唱 中长 终场 衷肠
jpjp	7.71360910935914	4	296	姐姐 结节 结界 节节
jmxk	7.712088850181806	5	16043	建行 碱性 践行 减刑 饯行
dixx	7.709103976021889	3	1435	底下 地下 低下
uijb	7.691856786335367	5	2429	使劲 驶进 失禁 什锦 市斤
wubi	7.6911932525225755	4	2122	无比 务必 五笔 舞弊
xbli	7.682961875357114	3	251	心里 心理 心力
gsji	7.6752210534730665	4	1051	攻击 共计 公鸡 功绩
uimm	7.674744883426322	4	1457	失眠 世面 市面 石棉
iuqi	7.670201230812154	4	7630	出奇 初期 初七 出气
jkqi	7.669122552660637	5	3889	惊奇 精气 经期 景气 旌旗
xnyu	7.657884199379659	5	7017	小雨 小于 小鱼 笑语 小语
ziww	7.655461441766313	4	2562	滋味 自卫 自慰 紫薇
wuvi	7.652230882127875	4	1644	物质 无知 五指 武陟
jivs	7.650498463512627	4	1042	集中 击中 几种 冀中
faui	7.641929756888811	4	1513	发誓 法师 法式 法事
jbxk	7.641100693980576	3	161	进行 尽兴 金星
qifu	7.638830585794715	4	1251	欺负 起伏 祈福 其父
vifu	7.6363440540817455	4	2482	制服 支付 致富 制伏
qqyi	7.6348264342977945	5	16040	秋衣 求医 球衣 秋意 球艺
biui	7.634062830672864	4	2836	鄙视 笔试 比试 避世
jids	7.633098159262987	4	609	激动 机动 悸动 冀东
veui	7.6295311734819204	4	1687	这时 着实 这是 这事
viii	7.627170766548879	4	177	支持 咫尺 智齿 知耻
xkhc	7.626525810383685	4	2347	幸好 型号 行号 星号
liji	7.622466029583505	5	1814	立即 里脊 利己 痢疾 礼记
fuyi	7.610802763961488	5	7765	服役 辅以 复议 附议 负义
ufqk	7.609624582480732	3	990	申请 深情 神情
wwug	7.606600288135333	4	1436	卫生 尾声 为生 维生
ziji	7.606353085845617	3	7	自己 字迹 子集
xbjm	7.604323487365246	5	6723	新建 信件 心间 信笺 心尖
ihzi	7.604251290422511	4	7747	肠子 厂子 长子 场子
wwxb	7.602184714266521	5	8580	威信 微信 违心 唯心 维新
jkdm	7.599259656381952	4	1437	经典 景点 静电 精典
ufiu	7.592348334223869	4	2407	深处 伸出 身处 渗出
vgju	7.59233306280295	4	913	证据 政局 整句 正剧
uixn	7.589989855837335	5	5991	失效 失笑 实效 时效 适销
wuww	7.589424870391078	5	7286	无畏 无味 无谓 无为 武威
uhji	7.5888849039512705	4	4187	上级 商机 上机 上集
vsug	7.583549791759905	4	5390	终生 众生 重生 钟声
diui	7.5716542390936254	4	4032	第十 地势 敌视 地市
vijn	7.566392231724821	5	8136	指教 执教 直角 职教 支教
xkji	7.564063880041252	5	6991	星际 星级 性急 形迹 行迹
hxjx	7.557491198323579	5	3606	画家 花架 花嫁 花甲 画架
gsyk	7.556197925312528	5	2910	供应 共赢 公映 公营 恭迎
jiiu	7.556106110923538	4	787	基础 挤出 寄出 鸡雏
hcqi	7.552809028359789	4	1130	好奇 豪气 好气 浩气
tsxb	7.548817619554184	4	3644	通信 痛心 同心 童心
uijk	7.547102281203424	5	13985	失敬 市井 实景 诗经 试镜
jnbj	7.541240499503689	5	6718	搅拌 叫板 脚板 交班 交办
yjhx	7.541009166648779	4	4013	烟花 眼花 演化 岩画
yryr	7.537299793506371	4	2219	远远 渊源 圆圆 源源
qkjk	7.535194392414906	4	3012	情景 清净 清静 情境
uitd	7.525987504983565	5	8254	事态 失态 时态 世态 石台
tshx	7.525519622824625	4	3299	通话 童话 同化 通化
xpdd	7.519598514066963	4	3491	携带 鞋带 懈怠 血袋
qivi	7.514887619293799	4	1905	气质 旗帜 岂止 弃置
fuyh	7.5055148998466565	5	6458	抚养 阜阳 富阳 扶养 俯仰
ugli	7.500996977535003	4	696	胜利 生理 省力 升力
jxzi	7.49918074404901	4	4119	架子 夹子 甲子 家子
xlui	7.4987970934068695	5	4840	相识 详实 像是 相视 翔实
dkli	7.498750399673888	5	11768	定理 定力 订立 鼎力 鼎立
uide	7.485414865804104	3	57	是的 使得 师德
xbvi	7.4829688139470285	5	8502	心智 信纸 心志 新知 新址
dhui	7.478172735997017	4	238	当时 当世 当事 党史
yjuz	7.475174395919258	4	2824	眼熟 验收 延寿 严守
tmui	7.46725251612101	4	1300	天使 天师 甜食 天时
ujui	7.463597824154103	5	9999	善事 闪失 膳食 山石 山势
yujm	7.461598077979069	4	951	遇见 预见 御剑 愚见
igxb	7.458985285783815	4	5268	诚信 诚心 称心 成心
jmdk	7.4568129437214425	4	1807	坚定 鉴定 尖顶 检定
yjjk	7.4555617695008065	3	122	眼睛 眼镜 燕京
yrih	7.448587486757099	5	7837	院长 原唱 园长 圆场 原厂
mmuz	7.444693069360889	4	11573	面熟 免受 免收 面授
qkqk	7.437938683778642	4	1937	轻轻 青青 清清 倾情
vrji	7.436274235573769	4	2401	专辑 转机 专机 专集
vsjl	7.433554215808368	5	9569	终将 中奖 中将 重奖 中江
jisu	7.424916979019109	4	10746	激素 急速 极速 寄宿
grli	7.42369439035995	4	576	管理 官吏 惯例 观礼
qmxm	7.420962384321342	4	3821	前线 牵线 浅显 前嫌
guvi	7.420175659077731	5	4783	固执 估值 骨质 故知 股指
uhui	7.417144950392313	4	9775	上市 伤势 赏识 上士
yuxi	7.415189704233033	5	15577	预习 玉玺 遇袭 玉溪 语系
xiuu	7.412431148249448	4	6884	系数 稀疏 洗漱 悉数
ugyu	7.4080140568978585	4	5724	生育 剩余 生于 声誉
wugr	7.403579154358017	4	1592	无关 五官 武馆 武官
yiyh	7.394299932071265	3	30	一样 异样 益阳
yulb	7.390889190662165	5	15740	雨林 鱼鳞 榆林 玉林 育林
wwyz	7.389949799760406	4	4390	唯有 为由 未有 惟有
wuxu	7.386031632229776	4	5420	无需 无须 无序 务虚
xxrf	7.3751882338239865	4	1615	吓人 虾仁 下任 下人
zuvi	7.37505575123484	3	248	组织 阻止 阻滞
hezi	7.3701213572898165	4	1672	盒子 合资 赫兹 核子
xnzi	7.360260135550491	4	1101	小子 孝子 小资 小字
ufuf	7.354075488545483	4	1347	深深 婶婶 伸伸 审慎
yrxk	7.351112199939615	4	7039	圆形 远行 原型 原形
qkjn	7.350927705598551	4	3820	请教 青椒 倾角 清剿
xixi	7.348202389963478	4	8131	细细 嘻嘻 嬉戏 洗洗
bkyr	7.344326341697893	6	26547	病院 冰原 兵员 病原 病员 病源
hdui	7.3415121831478025	3	24	还是 海事 海狮
jnfu	7.340096872392372	5	9576	交付 教父 教辅 轿夫 缴付
jqyi	7.335583017958201	5	10513	就医 酒意 九亿 就义 久已
igww	7.335021239320175	3	172	成为 称为 称谓
vjli	7.332071590589668	5	8829	站立 战栗 战力 占理 战例
anxl	7.33101312328046	5	9057	安详 暗香 安享 暗想 暗箱
lmuz	7.330756714992602	5	7812	联手 练手 连手 练熟 脸熟
yidd	7.322860693229604	4	2895	一代 一带 衣带 衣袋
yijm	7.322139500691275	4	499	意见 一键 一件 一间
viwu	7.319630840490484	4	2042	植物 职务 织物 支吾
jkgr	7.318814795684251	4	3278	警官 景观 静观 经管
dmbo	7.318367719910018	4	8745	颠簸 点播 点拨 电波
yjvi	7.314686767402344	4	3983	颜值 研制 胭脂 腌制
zsui	7.308389947532364	3	170	总是 纵使 宗师
ysjb	7.308331137608573	4	7311	用尽 佣金 用劲 涌进
xljn	7.3075838301758305	4	2492	香蕉 相交 橡胶 相较
djji	7.307463793082086	5	14207	单机 单击 淡季 蛋鸡 单极
yilv	7.305346488501797	4	6028	一律 疑虑 衣履 一缕
gsfh	7.300723109270484	5	15588	攻防 功放 工坊 公房 工房
dmzi	7.291924615727603	3	1525	电子 点子 垫子
xldc	7.291868616631095	3	203	想到 向导 巷道
bkig	7.289002670338889	5	17403	秉承 并称 冰城 饼铛 病程
lwji	7.288998001182799	4	6489	累计 累积 雷击 累及
rfuz	7.28531897036755	4	1719	忍受 人手 人寿 仁寿
wwso	7.283521826547753	4	3729	猥琐 萎缩 畏缩 微缩
nali	7.282249957836525	2	77	哪里 那里
uhwu	7.281824575936502	4	956	上午 商务 晌午 尚无
liyi	7.279016704146029	4	3506	利益 礼仪 离异 立意
jmdr	7.275631980416097	4	6597	间断 简短 尖端 剪短
nage	7.272531529190481	2	27	那个 哪个
fuvu	7.270264262670669	5	3618	辅助 付诸 扶助 腐竹 附注
qipc	7.269430446065113	4	10985	旗袍 起跑 气泡 起泡
bcvi	7.2661819415187106	4	1393	报纸 保值 薄纸 保质
wwli	7.262900354690592	5	5069	威力 为例 微粒 违例 微利
juli	7.260463855566238	4	936	距离 举例 局里 居里
bmjp	7.25839736249483	4	5041	边界 便捷 辩解 变节
yrfh	7.25591984916836	4	3585	远方 院方 远房 元芳
xtyr	7.251991112879075	4	2025	学院 学员 雪原 学园
qkfu	7.24441328103556	5	13357	情妇 轻浮 轻抚 情夫 倾覆
hvxl	7.244231417174003	4	2887	回想 回响 回乡 茴香
fgxl	7.240873780094507	5	10274	风向 风箱 蜂箱 凤翔 封箱
gcxn	7.240613223544194	4	5818	高效 高校 搞笑 高小
yrqi	7.236076647427318	4	6150	元气 怨气 缘起 远期
hrxk	7.234708331448861	4	5501	唤醒 环形 换行 缓刑
xbxl	7.234664323179839	4	3240	心想 信箱 新乡 馨香
jixl	7.233432129570435	4	3808	迹象 吉祥 几项 机箱
yizd	7.2275828749888635	4	5758	一再 移栽 意在 已在
bkli	7.226294991029297	4	4505	病例 兵力 病历 病理
jnuz	7.226290431206097	4	1134	教授 交手 叫兽 交售
rfvi	7.222224445863832	4	4507	认知 任职 人质 人治
qkxb	7.2217940174056645	4	2258	清新 轻信 倾心 清心
dmli	7.219771347981141	4	3470	电力 典礼 店里 电离
vsww	7.217760713822566	4	7667	中尉 中卫 重围 众位
buxp	7.216054556172723	4	6535	不屑 不懈 补血 布鞋
didi	7.211206912656255	4	636	弟弟 滴滴 低低 地底
bauz	7.206855724922144	4	6039	把手 扒手 把守 罢手
iuxi	7.2042266816759	3	1812	出席 出息 除夕
xnuz	7.202542915940384	4	1640	销售 消瘦 消受 小兽
xnuu	7.195559155238978	5	16952	小树 小数 消暑 小叔 小暑
uigu	7.185671484710504	4	1405	事故 尸骨 世故 石鼓
bajp	7.1852932338902145	5	12317	巴结 八戒 巴解 拔节 八节
bjih	7.184443341536525	4	3033	班长 伴唱 半场 办厂
anui	7.183109784552437	4	2324	暗示 按时 暗室 安适
jkhx	7.181856014816151	4	4426	精华 净化 警花 京华
qklv	7.177972916935252	4	2283	情侣 轻率 青旅 青绿
jmrf	7.1737864557470346	4	10526	坚韧 贱人 兼任 坚忍
jkxi	7.165634989554486	4	877	惊喜 精细 靖西 惊悉
uiqk	7.158458618453087	3	68	事情 实情 世情
cixk	7.147080132614159	5	20737	磁性 雌性 此行 词性 辞行
qiji	7.14587574487444	4	1666	奇迹 契机 企及 齐集
xnji	7.140499941953465	4	3994	消极 小鸡 校纪 校际
bcyz	7.138201039412163	4	1773	保佑 包邮 保有 报忧
hvyi	7.134659455923928	3	589	会议 回忆 会意
uidi	7.1335769354108844	4	6871	实地 师弟 湿地 失地
yici	7.127778080240514	4	6277	以此 依次 一次 依此
vixl	7.12334028694171	4	6067	指向 志向 只想 纸箱
dauu	7.122336577137769	4	1754	大叔 大树 大暑 大数
keji	7.11517656174367	4	939	科技 客机 科级 克己
vixm	7.112531674036367	4	4744	直线 支线 知县 制宪
xnxn	7.106942960596563	4	2106	小小 笑笑 潇潇 萧萧
jmig	7.096195622353684	4	4218	建成 简称 兼程 坚称
fuvs	7.09569479135681	5	10047	负重 浮肿 腹中 附中 复种
igbc	7.095317510507143	4	3212	城堡 承包 呈报 承保
fjgs	7.088913147162124	5	16503	返工 反攻 反共 翻工 翻供
vidm	7.0888761556186175	4	4633	指点 致电 支点 质点
ugig	7.087722413608448	4	5687	声称 生成 省城 圣城
vibj	7.086778283085442	4	3039	值班 置办 纸板 制版
jide	7.079373255109683	3	129	记得 积德 基德
mivi	7.078318269729279	5	12402	蜜汁 秘制 迷之 密植 米脂
guhx	7.06971510315412	5	14487	固化 古画 古话 固话 骨化
jnzi	7.069140517889856	4	2285	饺子 轿子 教资 骄子
uzrf	7.06452800376824	4	3248	熟人 首任 熟稔 兽人
cdhx	7.0566532040761185	4	2581	才华 菜花 采花 彩画
fjui	7.052845897417071	4	4933	凡是 凡事 反噬 范式
uhhd	7.05137968220142	3	583	伤害 上海 商海
diqi	7.05095058175084	4	2296	第七 底气 地气 地契
jivu	7.047058686503556	4	770	记住 脊柱 寄主 肌注
mwli	7.042898767143409	3	466	美丽 魅力 没理
yzgr	7.0346018362353835	3	400	有关 油管 油罐
jmju	7.027193093570178	4	5627	艰巨 间距 检举 兼具
ziyz	7.023228963783579	3	451	自由 自有 自幼
ugho	7.022331839394144	3	62	生活 生火 圣火
qqui	7.020737551389997	5	20013	求实 糗事 求是 囚室 球市
lwsi	7.019944925071792	3	1367	类似 累死 蕾丝
xbxk	7.019652184110134	4	4845	新型 新兴 新星 心性
iuvs	7.0183101077764585	3	2277	初中 初衷 出众
yjjm	7.0178372512781095	4	8946	眼见 眼尖 眼睑 盐碱
fjrf	7.013233980974036	3	3832	犯人 烦人 凡人
pktj	7.012504139276146	5	10150	平坦 平摊 平潭 评弹 乒坛
ugih	7.009978594050526	4	2161	生长 省长 声场 胜场
xnqi	7.006103331191562	4	4942	小气 消气 小憩 笑气
qkvu	7.00498510138148	4	1016	庆祝 倾注 青竹 青贮
difh	7.002439608087988	3	61	地方 敌方 堤防
vgjp	6.9938516304364855	4	6061	整洁 症结 正解 政界
mwui	6.9921096901891895	3	423	没事 美食 美事
icui	6.99116060626662	3	1732	超市 潮湿 超时
yuci	6.985934513127712	5	20775	遇刺 于此 鱼刺 榆次 语词
hcxl	6.985134797787706	3	91	好像 好想 好象
uivu	6.984946284213351	4	11337	施主 失主 石柱 事主
viqu	6.983294833640766	5	18227	智取 知趣 志趣 支渠 支取
xxji	6.9807131095552535	4	4415	夏季 下级 下集 下机
xmjk	6.979078663939093	4	4489	陷阱 仙境 险境 娴静
coui	6.979051617096255	3	1362	措施 错事 错失
jiyj	6.978808291186774	5	21911	急眼 挤眼 吉言 基岩 鸡眼
wjyi	6.976017714729718	3	1291	万一 玩意 万亿
buxq	6.972010551074453	4	7475	不朽 补休 补修 不休
qruu	6.9711454582087375	5	13906	全书 权术 全数 权属 拳术
uirf	6.965197911250893	4	2033	诗人 世人 使人 时任
yzxk	6.9645173986526565	4	5138	有幸 游行 有形 油性
yzde	6.962480486537591	4	376	有的 由得 又得 有得
uzww	6.962074577376381	4	6153	守卫 收尾 首位 首尾
vujm	6.961638137265626	4	2419	逐渐 主见 铸件 竹简
vgdh	6.951629507656844	4	3485	正当 政党 整党 争当
xqqi	6.948604518518616	4	13591	秀气 休憩 修葺 休妻
uiti	6.944955389645978	3	3051	实体 尸体 试题
uihx	6.938941297504159	4	967	实话 石化 市花 市话
gsyi	6.936579202320116	4	3510	公益 工艺 巩义 工蚁
yzww	6.935671250244665	5	10590	尤为 有违 有为 有味 有位
uazi	6.935572664497121	3	3263	啥子 沙子 傻子
fhvf	6.93436458568341	4	5861	方针 仿真 方阵 防震
tmqi	6.9306636640191535	4	492	天气 田契 天启 田七
jmxn	6.928260031423619	4	7883	见效 减小 奸笑 见笑
xnih	6.925869045124666	4	1713	校长 小肠 笑场 消长
ugqi	6.923396775157316	3	442	生气 升起 升旗
yjvs	6.923395666195171	3	380	严重 眼中 言重
dzui	6.9201929437206235	4	4981	都市 斗士 都是 斗室
vurf	6.917134592677984	3	792	主人 主任 助人
yidk	6.915458230091135	3	54	一定 议定 一顶
viug	6.910886078657159	5	33976	之声 只剩 吱声 制胜 直升
gjdc	6.909897534898631	3	275	感到 赶到 干道
wwhe	6.9065076366102485	4	796	为何 维和 违和 渭河
dhji	6.903523232045619	5	14073	当即 宕机 党籍 党纪 当机
xiqi	6.893605905938718	4	7495	稀奇 吸气 喜气 习气
xbjb	6.889618297787981	5	21018	薪金 新进 新近 新晋 心劲
tzzi	6.888719868750003	3	893	投资 头子 骰子
xpyi	6.888418720880089	4	3384	协议 谢意 写意 血衣
zojx	6.888125767200766	4	1676	作家 座驾 作假 作价
lvxk	6.887652866281475	3	802	旅行 履行 率性
yryi	6.887344307502889	3	210	愿意 原意 园艺
jnhc	6.885203116837703	5	9667	叫好 较好 交好 叫号 姣好
yigr	6.882934345751036	4	4015	一贯 衣冠 一罐 医馆
iaui	6.882706504567954	4	8990	差事 茶室 查实 差使
jyui	6.877742400430693	4	2014	军事 军师 军士 均势
bcyu	6.876232063056086	4	3640	暴雨 鲍鱼 宝玉 保育
wuqi	6.874643899341585	3	1081	武器 雾气 无期
yzyz	6.874513095504993	4	8754	悠悠 幽幽 又有 呦呦
lqui	6.871195886886714	3	3881	六十 流失 流逝
qids	6.87079108428096	4	1667	启动 气动 起动 启东
xbrf	6.865759896091212	3	1063	信任 新人 新任
leui	6.8642553555113786	4	11390	了事 乐事 乐视 乐师
bujb	6.864174871932422	3	709	不仅 不禁 不尽
bixp	6.860154606411633	4	5904	鼻血 辟邪 避邪 碧血
bmui	6.856293558122432	4	2607	便是 便士 辨识 鞭尸
jbbi	6.841480146642297	4	5926	金币 禁闭 紧闭 紧逼
uhjx	6.8394073537899756	4	6792	商家 上架 商贾 上家
irih	6.836923939567605	4	2341	船长 传唱 串场 船厂
uzjn	6.83237580771509	4	4050	手脚 收缴 兽交 受教
hetj	6.830788047560328	4	9599	核弹 和谈 何谈 河滩
fuzi	6.830357698621706	4	5667	父子 夫子 斧子 福字
